image_id,class_name,nombre_imagen,numero_imagen,carpeta_origen,imagen,clase_real,clase_real_patologo,clase_predicha_raw,clase_predicha,probabilidad,image_caption_blip_raw,image_caption_blip,caption_blip_util,blip_cues_json,class_prototype_morphology_json,class_prototype_caption,morphology_v2_json,caption_v2_vlm,hybrid_weak_caption,error_tipo,error_msg
BAND_17392,Neutrophil Band,BAND_17392.jpg,BAND_17392,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_17392.jpg,band,NEUTROPHIL - BAND,metamyelocyte,metamyelocyte,0.896108,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_179885,Neutrophil Band,BAND_179885.jpg,BAND_179885,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_179885.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.995953,A purple and white cell.,A purple and white cell.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_18654,Neutrophil Band,BAND_18654.jpg,BAND_18654,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_18654.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.996726,"A cell membrane, showing the cell.","A cell membrane, showing the cell.",0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_206127,Neutrophil Band,BAND_206127.jpg,BAND_206127,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_206127.jpg,band,NEUTROPHIL - BAND,metamyelocyte,metamyelocyte,0.744011,A purple and white cell.,A purple and white cell.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_208628,Neutrophil Band,BAND_208628.jpg,BAND_208628,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_208628.jpg,band,NEUTROPHIL - BAND,metamyelocyte,metamyelocyte,0.987421,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_249029,Neutrophil Band,BAND_249029.jpg,BAND_249029,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_249029.jpg,band,NEUTROPHIL - BAND,metamyelocyte,metamyelocyte,0.673098,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_276460,Neutrophil Band,BAND_276460.jpg,BAND_276460,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_276460.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.685517,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_292554,Neutrophil Band,BAND_292554.jpg,BAND_292554,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_292554.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.889738,A cell membrane with purple and white dots.,A cell membrane with purple and white dots.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_309601,Neutrophil Band,BAND_309601.jpg,BAND_309601,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_309601.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.99898,A purple and white substance in a white background.,A purple and white substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_311749,Neutrophil Band,BAND_311749.jpg,BAND_311749,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_311749.jpg,band,NEUTROPHIL - BAND,eosinophil,eosinophil,0.995897,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_313560,Neutrophil Band,BAND_313560.jpg,BAND_313560,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_313560.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.981353,A cell membrane with purple and white dots.,A cell membrane with purple and white dots.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_332452,Neutrophil Band,BAND_332452.jpg,BAND_332452,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_332452.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.668844,A purple and white cell.,A purple and white cell.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_339989,Neutrophil Band,BAND_339989.jpg,BAND_339989,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_339989.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.908078,A white flower with purple spots.,A white flower with purple spots.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
